date,open,high,low,close,volume
2022/3/14,4248.153,4280.361,4174.758,4174.758,1301872.36
2022/3/15,4125.487,4163.418,3983.812,3983.812,2025246.99
2022/3/16,4053.099,4168.585,3942.861,4156.081,1960219.82
2022/3/17,4237.672,4302.743,4217.804,4237.696,1794073.44
2022/3/18,4218.474,4283.368,4194.94,4265.902,1494583.05
2022/3/21,4280.14,4287.817,4223.024,4258.746,1270363.6
2022/3/22,4252.566,4283.334,4236.689,4255.295,1263824.7
2022/3/23,4269.609,4287.577,4241.957,4276.517,1170890.78
2022/3/24,4249.533,4273.957,4216.851,4251.306,1089182.72
2022/3/25,4249.073,4254.845,4173.93,4174.574,1088080.46
2022/3/28,4128.838,4174.121,4091.298,4148.466,1184490.21
2022/3/29,4155.418,4177.213,4124.718,4134.144,1002669.72
2022/3/30,4162.167,4254.099,4160.735,4254.099,1383460.24
2022/3/31,4234.716,4247.36,4214.535,4222.597,1340291.85
2022/4/1,4198.819,4290.671,4190.084,4276.158,1338030.53
2022/4/6,4258.833,4277.524,4236.728,4263.841,1590621.95
2022/4/7,4240.024,4278.113,4205.743,4209.1,1348803.53
2022/4/8,4213.211,4237.813,4175.529,4230.767,1428437.93
2022/4/11,4203.79,4203.79,4089.093,4100.07,1481970.71
2022/4/12,4102.971,4179.973,4075.796,4179.973,1442856.84
2022/4/13,4154.412,4194.037,4139.737,4139.737,1250974.89
2022/4/14,4172.644,4217.061,4155.551,4191.568,1247913.16
2022/4/15,4162.372,4211.317,4152.974,4188.747,1247622.63
2022/4/18,4152.931,4171.743,4119.994,4166.384,1175046.1
2022/4/19,4161.933,4186.939,4115.418,4134.902,1102174.71
2022/4/20,4130.543,4136.166,4060.504,4070.789,1173316.58
2022/4/21,4048.734,4086.439,3978.367,3995.83,1327838.28
2022/4/22,3967.202,4037.084,3953.722,4013.25,1221018.11
2022/4/25,3933.446,3958.21,3814.913,3814.913,1683645.02
2022/4/26,3822.489,3871.85,3773.899,3784.12,1575776.11
2022/4/27,3758.084,3895.731,3757.086,3895.536,1727340.46
2022/4/28,3883.42,3943.435,3873.578,3921.107,1530565.86
2022/4/29,3939.624,4017.428,3898.57,4016.241,1794583.77
2022/5/5,3995.353,4039.7,3988.931,4010.21,1541707.16
2022/5/6,3928.855,3947.238,3902.051,3908.815,1230055.51
2022/5/9,3883.951,3914.112,3854.935,3877.436,929366.94
2022/5/10,3820.628,3932.682,3808.57,3919.868,1364169.18
2022/5/11,3917.932,4033.303,3916.525,3976.423,1656322.56
2022/5/12,3949.949,3985.927,3935.589,3958.74,1133760.66
2022/5/13,3983.82,4003.854,3957.139,3988.6,1099683.57
2022/5/16,4014.996,4018.028,3947.746,3956.538,1124252.94
2022/5/17,3961.761,4005.893,3955.102,4005.893,1096614.54
2022/5/18,4015.013,4017.341,3964.75,3991.907,1080742.33
2022/5/19,3938.296,3999.598,3933.745,3999.598,1162934.2
2022/5/20,4020.816,4077.602,4020.816,4077.6,1470691.73
2022/5/23,4080.969,4080.969,4029.085,4053.982,1304778.1
2022/5/24,4052.868,4055.783,3959.154,3959.154,1455543.36
2022/5/25,3959.767,3983.624,3946.808,3983.178,1077340.15
2022/5/26,3987.682,4015.747,3938.239,3993.045,1262636.89
2022/5/27,4022.71,4051.143,3983.384,4001.299,1127693.37
2022/5/30,4020.858,4040.819,4003.377,4029.018,1111522.41
2022/5/31,4031.762,4096.197,4020.378,4091.518,1354155.13
2022/6/1,4086.618,4094.901,4058.847,4083.177,1148508.79
2022/6/2,4064,4091.152,4057.914,4089.568,1138936.38
2022/6/6,4090.529,4166.615,4063.906,4166.085,1678710.11
2022/6/7,4165.69,4198.086,4155.168,4179.129,1429928.81
2022/6/8,4187.148,4224.81,4158.033,4219.812,1573740.57
2022/6/9,4211.723,4227.448,4160.881,4175.675,1684491.54
2022/6/10,4145.651,4241.354,4140.22,4238.994,1847962.14
2022/6/13,4194.457,4218.233,4156.715,4189.353,1684756.22
2022/6/14,4143.223,4224.086,4102.929,4222.311,1713859.04
2022/6/15,4228.293,4348.423,4228.293,4278.218,2570465.9
2022/6/16,4282.083,4302.921,4241.075,4250.061,1840744.16
2022/6/17,4219.234,4318.766,4218.682,4309.044,1586490.98
2022/6/20,4322.832,4368.356,4297.891,4330.433,1656663.82
2022/6/21,4327.916,4357.34,4287.141,4325.566,1646676.15
2022/6/22,4331.902,4333.183,4269.246,4270.623,1585658.54
2022/6/23,4277.956,4343.878,4260.9,4343.878,1708823.6
2022/6/24,4354.553,4400.685,4346.122,4394.772,1689721.99
2022/6/27,4414.332,4472.695,4414.332,4444.264,1773856.76
2022/6/28,4442.581,4497.895,4407.352,4490.517,1747564.89
2022/6/29,4472.735,4503.131,4413.996,4421.357,1872766.88
2022/6/30,4418.066,4514.997,4418.066,4485.011,1566662.89
2022/7/1,4489.52,4500.985,4449.291,4466.718,1447795.99
2022/7/4,4447.216,4496.034,4427.823,4496.03,1463456.51
2022/7/5,4505.457,4530.325,4439.451,4489.538,1549624.15
2022/7/6,4475.482,4484.362,4393.417,4423.97,1498002.35
2022/7/7,4425.281,4457.343,4391.194,4443.474,1326609.06
2022/7/8,4468.063,4479.494,4426.886,4428.781,1231957.39
2022/7/11,4406.148,4406.148,4330.582,4354.617,1344485.78
2022/7/12,4352.646,4370.341,4296.622,4313.618,1301878.38
2022/7/13,4313.359,4341.466,4284.942,4321.462,1311131.79
2022/7/14,4308.823,4352.098,4292.76,4322.074,1452509.26
2022/7/15,4299.471,4344.857,4248.527,4248.527,1502144.53
2022/7/18,4262.154,4300.778,4217.506,4292.586,1226011.92
2022/7/19,4288.444,4288.444,4238.824,4269.34,1038057.3
2022/7/20,4291.281,4303.367,4269.972,4283.803,944901.44
2022/7/21,4270.362,4283.147,4236.05,4236.058,1171563.44
2022/7/22,4251.787,4275.47,4207.314,4238.234,1038406.24
2022/7/25,4233.928,4234.845,4201.919,4212.644,836366.64
2022/7/26,4220.091,4259.985,4214.534,4245.976,858232.74
2022/7/27,4236.154,4242.095,4217.281,4225.036,789049.4
2022/7/28,4242.274,4267.918,4223.029,4225.673,1075319.3
2022/7/29,4226.425,4243.514,4160.874,4170.102,1141792.86
2022/8/1,4160.648,4196.574,4129.453,4188.678,1077490.29
2022/8/2,4144.377,4144.377,4071.431,4107.024,1422244.25
2022/8/3,4114.825,4150.98,4058.179,4066.975,1166661.24
2022/8/4,4089.442,4108.159,4064.659,4101.537,895326.44
2022/8/5,4109.629,4159.485,4097.863,4156.911,1025710.04
2022/8/8,4142.111,4155.73,4135.081,4148.075,902081.38
2022/8/9,4143.666,4161.809,4131.425,4156.291,841369.59
2022/8/10,4149.207,4160.787,4092.546,4109.737,855658.39
2022/8/11,4130.741,4193.812,4116.056,4193.543,1213850.51
2022/8/12,4185.42,4202.466,4175.05,4191.152,1068082.95
2022/8/15,4180.001,4219.918,4174.3,4185.679,1058984.95
2022/8/16,4190.527,4208.801,4170.52,4177.837,939061.39
2022/8/17,4182.567,4222.787,4155.173,4216.959,1128646.59
2022/8/18,4205.785,4211.914,4173.541,4180.1,1010526.5
2022/8/19,4174.546,4185.658,4151.074,4151.074,1174029.78
2022/8/22,4135.162,4183.65,4134.201,4181.397,1124427.2
2022/8/23,4175.531,4187.388,4147.413,4161.082,1031535.12
2022/8/24,4168.576,4174.157,4079.093,4082.42,1190696.79
2022/8/25,4093.295,4119.62,4058.745,4116.24,1113207.45
2022/8/26,4127.814,4139.788,4102.682,4107.546,990004.93
2022/8/29,4063.883,4092.947,4059.596,4089.521,943544.32
2022/8/30,4088.526,4093.136,4048.524,4075.794,933016.62
2022/8/31,4057.144,4112.849,4046.623,4078.84,1324497.65
2022/9/1,4066.187,4090.885,4041.128,4043.74,973870.71
2022/9/2,4054.842,4056.181,4004.911,4023.613,867892.78
2022/9/5,4010.405,4016.999,3982.74,4015.426,937671.09
2022/9/6,4024.473,4054.004,4009.583,4052.28,1135062.65
2022/9/7,4032.723,4067.544,4028.374,4054.983,1076780.59
2022/9/8,4059.169,4067.758,4036.023,4037.684,1008860.49
2022/9/9,4050.585,4099.008,4042.25,4093.787,1184271.14
2022/9/13,4112.012,4128.111,4097.141,4111.115,1117897.37
2022/9/14,4058.044,4089.058,4047.919,4065.359,907936.81
2022/9/15,4078.65,4088.808,3998.856,4027.119,1239511.96
2022/9/16,4013.583,4019.41,3932.683,3932.683,1371936.55
2022/9/19,3928.424,3953.649,3910.311,3928,977195.75
2022/9/20,3945.647,3957.554,3921.688,3932.836,848241.34
2022/9/21,3921.318,3924.391,3884.227,3903.735,864583.91
2022/9/22,3875.177,3900.274,3860.231,3869.344,809469.19
2022/9/23,3865.105,3888.396,3829.691,3856.021,943424.62
2022/9/26,3829.596,3893.319,3827.95,3836.677,1045260.31
2022/9/27,3844.069,3893.028,3827.927,3892.295,888601.6
2022/9/28,3879.44,3879.44,3828.055,3828.71,865922.13
2022/9/29,3864.316,3873.182,3808.65,3827.143,856541.42
2022/9/30,3833.35,3848.602,3801.28,3804.885,785599.66
2022/10/10,3806.56,3807.457,3715.714,3720.937,1026475.95
2022/10/11,3732.019,3739.808,3706.063,3727.687,839446.25
2022/10/12,3722.866,3784.306,3661.526,3784.306,1080893.19
2022/10/13,3756.418,3783.596,3749.639,3752.673,990189.15
2022/10/14,3783.316,3863.227,3780.842,3842.47,1162422.93
2022/10/17,3822.243,3849.621,3809.12,3846.412,1041920.19
2022/10/18,3865.826,3870.216,3831.172,3838.267,883469.07
2022/10/19,3827.466,3840.487,3776.534,3776.534,815748.44
2022/10/20,3746.579,3804.247,3726.793,3754.927,902908.95
2022/10/21,3753.89,3768.69,3724.69,3742.893,987500.38
2022/10/24,3727.915,3762.158,3619.988,3633.373,1300568.64
2022/10/25,3621.936,3670.733,3594.701,3627.454,1109538.82
2022/10/26,3633.311,3700.88,3633.311,3656.903,1213015.48
2022/10/27,3667.665,3685.084,3631.064,3631.145,1179986.75
2022/10/28,3605.16,3618.864,3533.499,3541.33,1187721.62
2022/10/31,3504.507,3553.387,3495.951,3508.703,1384656.55
2022/11/1,3519.817,3634.173,3517.621,3634.173,1492866.98
2022/11/2,3620.369,3703.465,3610.803,3677.805,1415929.19
2022/11/3,3645.06,3670.157,3628.499,3647.897,1105660.35
2022/11/4,3646.771,3782.882,3646.771,3767.175,1497349.49
2022/11/7,3754.523,3792.794,3746.372,3775.297,1298263.71
2022/11/8,3773.661,3779.116,3723.342,3749.325,990164.51
2022/11/9,3750.782,3760.407,3711.268,3714.27,894345.25
2022/11/10,3685.827,3701.531,3665.059,3685.689,1035093.02
2022/11/11,3787.757,3828.9,3747.09,3788.439,1896855.86
2022/11/14,3818.145,3848.412,3781.778,3794.017,1696650.48
2022/11/15,3788.926,3871.642,3775.499,3865.973,1515156.5
2022/11/16,3860.811,3877.678,3829.313,3834.39,1206109.64
2022/11/17,3821.271,3821.742,3776.574,3818.664,1059406.32
2022/11/18,3823.821,3840.302,3801.569,3801.569,1150787.77
2022/11/21,3769.627,3769.873,3733.995,3769.127,958669.66
2022/11/22,3766.082,3809.858,3751.045,3769.573,1444863.34
2022/11/23,3760.216,3791.178,3753.214,3773.529,1445279.11
2022/11/24,3791.54,3804.899,3751.382,3756.808,1010734.47
2022/11/25,3751.282,3790.566,3743.414,3775.776,1429297.11
2022/11/28,3701.902,3736.081,3672.131,3733.242,1278257.48
2022/11/29,3766.57,3854.774,3766.57,3848.422,1787013.92
2022/11/30,3836.56,3867.659,3833.827,3853.037,1575114
2022/12/1,3921.295,3944.565,3893.872,3894.769,1699645.85
2022/12/2,3886.403,3898.115,3865.884,3870.948,1167863.5
2022/12/5,3907.638,3947.476,3900.674,3946.876,2017472.21
2022/12/6,3929.006,3988.901,3922.997,3968.198,1551083.23
2022/12/7,3956.672,3999.586,3944.183,3958.441,1430013.56
2022/12/8,3953.199,3971.493,3941.297,3959.18,1151999.86
2022/12/9,3961.992,4003.318,3944.44,3998.244,1537749.54
2022/12/12,3976.172,3983.433,3950.32,3953.443,1259353.68
2022/12/13,3953.548,3964.396,3939.98,3945.681,1009941
2022/12/14,3952.789,3972.738,3935.767,3954.886,985280.06
2022/12/15,3954.672,3963.5,3926.5,3951.989,888647.25
2022/12/16,3931.232,3960.471,3929.487,3954.227,931785.67
2022/12/19,3952.771,3966.568,3878.437,3893.221,1069190.75
2022/12/20,3881.226,3881.273,3811.476,3829.017,830968.22
2022/12/21,3839.001,3853.727,3821.404,3830.538,648392.15
2022/12/22,3859.204,3882.126,3821.342,3836.028,837051.73
2022/12/23,3811.616,3848.344,3805.949,3828.219,652781.48
2022/12/26,3830.568,3856.807,3827.519,3843.489,730057.12
2022/12/27,3860.905,3891.85,3856.58,3887.854,775153.5
2022/12/28,3874.913,3884.721,3854.941,3871.264,844246.56
2022/12/29,3854.236,3868.293,3838.48,3856.701,793948.15
2022/12/30,3873.936,3887.553,3868.757,3871.634,787732.72
2023/1/3,3864.836,3893.99,3831.245,3887.899,1150518.75
2023/1/4,3886.25,3905.903,3873.655,3892.948,1106607.43
2023/1/5,3913.493,3974.875,3912.26,3968.578,1165023.95
2023/1/6,3969.549,4000.414,3966.47,3980.889,1109530.38
2023/1/9,3998.528,4023.09,3990.707,4013.12,1170544.25
2023/1/10,4014.713,4030.457,4002.23,4017.474,1017511.41
2023/1/11,4019.884,4043.399,4008.015,4010.031,999978.89
2023/1/12,4021.755,4030.288,4003.508,4017.869,905526.27
2023/1/13,4032.291,4074.377,4027.886,4074.377,958718.96
2023/1/16,4077.879,4177.104,4076.639,4137.964,1513954.55
2023/1/17,4138.843,4148.584,4118.157,4137.242,954790.4
2023/1/18,4140.102,4151.458,4125.769,4130.314,842006.45
2023/1/19,4125.577,4156.008,4105.98,4156.008,946083.98
2023/1/20,4166.844,4189.831,4161.67,4181.527,1235538.09
2023/1/30,4267.625,4268.152,4197.86,4201.345,1646070.64
2023/1/31,4200.581,4212.735,4153.048,4156.858,1245508.35
2023/2/1,4170.132,4195.933,4137.766,4195.933,1410089.54
2023/2/2,4207.412,4207.412,4170.557,4181.149,1338237.36
2023/2/3,4162.026,4162.026,4103.165,4141.632,1170412.21
2023/2/6,4103.831,4105.945,4065.222,4086.878,1101927.17
2023/2/7,4098.312,4107.344,4077.962,4094.234,913600.72
2023/2/8,4099.857,4111.475,4072.647,4076.141,847860.99
2023/2/9,4067.563,4130.857,4064.749,4130.857,1022899.61
2023/2/10,4124.099,4125.289,4092.347,4106.31,967167.33
2023/2/13,4098.88,4146.45,4092.273,4143.574,1288925.77
2023/2/14,4151.247,4152.049,4125.258,4145.29,1024998.9
2023/2/15,4146.855,4153.716,4115.967,4123.689,1216645.08
2023/2/16,4125.409,4167.9,4068.859,4093.488,1593105.85
2023/2/17,4086.224,4104.64,4032.929,4034.507,1161425.89
2023/2/20,4039.962,4134.862,4035.476,4133.49,1617944.81
2023/2/21,4130.063,4151.799,4116.272,4144.354,1457761.73
2023/2/22,4118.967,4134.876,4101.86,4106.951,1042902.95
2023/2/23,4106.214,4132.39,4088.207,4103.646,1035649.06
2023/2/24,4100.99,4102.609,4048.237,4061.046,1009894.25
2023/2/27,4040.457,4067.03,4034.524,4043.844,937876.3
2023/2/28,4058.13,4074.264,4026.448,4069.459,1103235.91
2023/3/1,4068.733,4135.481,4061.217,4126.942,1560157.94
2023/3/2,4119.992,4137.253,4113.826,4117.738,1482176.37
2023/3/3,4126.018,4135.212,4100.383,4130.551,1603317.41
2023/3/6,4131.153,4132.837,4088.448,4109.01,1629718.07
2023/3/7,4103.642,4124.961,4046.568,4048.852,1959120.68
2023/3/8,4030.739,4037.287,4011.523,4034.108,1179364.93
2023/3/9,4035.843,4043.849,4000.89,4019.851,1165396.29
2023/3/10,3991.796,4004.361,3966.428,3967.135,1238554.09
2023/3/13,3962.643,4008.686,3962.643,4008.686,1435613.7
2023/3/14,3999.88,4001.942,3946.941,3984.696,1505441.74
2023/3/15,4011.844,4018.75,3986.902,3986.902,1420260.07
2023/3/16,3958.196,3981.321,3936.476,3939.151,1525156.44
2023/3/17,3971.159,4004.215,3945.25,3958.819,1774338.18
2023/3/20,3962.663,3979.549,3935.016,3939.077,2052649.7
2023/3/21,3948.157,3982.705,3948.157,3982.378,1450906.79
2023/3/22,3993.785,4016.45,3986.709,3999.443,1492289.7
2023/3/23,3985.993,4039.09,3983.999,4039.09,1588874.21
2023/3/24,4035.156,4037.842,4017.003,4027.046,1594423.3
2023/3/27,4023.303,4023.303,3987.03,4012.477,1684822.79
2023/3/28,4015.697,4023.783,3994.6,3999.515,1318951.17
2023/3/29,4013.593,4017.757,3992.666,4006.144,1337435.1
2023/3/30,4009.557,4040.502,3983.896,4038.526,1499010.37
2023/3/31,4045.454,4063.568,4039.959,4050.926,1388425.46
2023/4/3,4059.623,4094.938,4059.061,4090.568,1821243.13
2023/4/4,4089.293,4103.158,4080.068,4103.105,1971466.31
2023/4/6,4084.132,4098.833,4078.405,4096.64,1507033.74
2023/4/7,4096.901,4131.313,4092.185,4123.28,1286767.38
2023/4/10,4132.01,4132.295,4099.052,4104.812,1524530.02
2023/4/11,4108.506,4116.125,4083.495,4100.148,1539013.33
2023/4/12,4102.397,4108.245,4090.278,4097.288,1659652.78
2023/4/13,4081.387,4088.881,4059.574,4068.979,1564442.95
2023/4/14,4078.97,4098.215,4075.205,4091.999,1506956.82
2023/4/17,4090.072,4149.384,4089.509,4149.384,1887730.95
2023/4/18,4139.309,4169.668,4138.462,4162.032,1701841.3
2023/4/19,4159.394,4159.394,4118.626,4124.559,1625545.92
2023/4/20,4122.946,4125.823,4094.002,4113.019,1627066.77
2023/4/21,4114.264,4114.264,4031.912,4032.567,1808024.35
2023/4/24,4031.303,4033.637,3967.907,3982.643,1700992.17
2023/4/25,3985.106,3991.687,3925.436,3962.666,1725554.09
2023/4/26,3950.255,3975.656,3934.663,3959.232,1627020.06
2023/4/27,3948.031,3999.13,3942.815,3988.419,1538281.95
2023/4/28,3993.256,4030.447,3993.256,4029.086,1795084.88
2023/5/4,4013.471,4035.783,4001.126,4030.247,2275828.46
2023/5/5,4031.095,4047.602,3998.392,4016.877,2066269.24
2023/5/8,4028.106,4070.772,4018.961,4062.662,2555830.85
2023/5/9,4065.439,4092.85,4026.389,4027.875,2793060.48
2023/5/10,4017.936,4019.059,3984.629,3996.87,2075527.09
2023/5/11,4005.782,4018.058,3988.482,3990.664,1448046.19
2023/5/12,3987.769,3999.383,3937.527,3937.762,1444217.28
2023/5/15,3938.83,3998.887,3923.032,3998.887,1762573.62
2023/5/16,4002.524,4005.015,3966.992,3978.205,1368332.71
2023/5/17,3971.702,3982.604,3945.714,3960.165,1184481.85
2023/5/18,3965.516,3982.718,3939.553,3956.07,1365339.47
2023/5/19,3946.222,3967.282,3928.316,3944.54,1202124.79
2023/5/22,3941.002,3985.403,3935.802,3969.328,1091166.05
2023/5/23,3968.235,3971.939,3913.188,3913.188,1186850.77
2023/5/24,3903.782,3903.782,3859.094,3859.094,1372582.65
2023/5/25,3851.405,3861.382,3817.837,3850.5,1241507.7
2023/5/26,3848.417,3859.629,3815.57,3850.951,1003264.39
2023/5/29,3862.084,3866.724,3819.182,3833.942,1318599.67
2023/5/30,3827.792,3844.005,3789.274,3837.753,1376196.29
2023/5/31,3827.163,3827.163,3781.403,3798.543,1263873.68
2023/6/1,3788.59,3832.205,3786.734,3806.868,1345618.81
2023/6/2,3821.62,3865.284,3821.62,3861.834,1250151.1
2023/6/5,3860.556,3860.556,3832.458,3844.249,1161639.89
2023/6/6,3840.459,3867.845,3802.845,3808.163,1257812.58
2023/6/7,3815.482,3823.112,3780.102,3789.342,988624.32
2023/6/8,3791.083,3834.389,3777.775,3820.187,1187009.34
2023/6/9,3822.409,3836.703,3811.219,3836.703,1343198.63
2023/6/12,3827.325,3859.716,3813.858,3844.432,1267585.43
2023/6/13,3838.129,3867.303,3833.46,3864.907,1109249.46
2023/6/14,3872.716,3891.666,3862.061,3864.025,1249557.59
2023/6/15,3871.775,3925.499,3871.775,3925.499,1283699.38
2023/6/16,3932.211,3968.013,3928.542,3963.351,1397600.76
2023/6/19,3957.033,3957.033,3922.474,3930.908,1349058.48
2023/6/20,3926.094,3937.495,3918.473,3924.238,1225203.18
2023/6/21,3909.104,3920.128,3864.032,3864.032,1183465.75
2023/6/26,3833.444,3841.286,3801.054,3809.696,1339904.19
2023/6/27,3811.687,3851.896,3806.324,3845.433,1169926.81
2023/6/28,3836.609,3846.852,3808.161,3840.799,1070215.41
2023/6/29,3836.731,3840.713,3817.376,3821.844,982892.74
2023/6/30,3816.335,3860.031,3813.552,3842.452,1012684.29
2023/7/3,3853.292,3897.327,3853.292,3892.882,1331580.51
2023/7/4,3888.033,3899.976,3878.398,3899.013,1094945.27
2023/7/5,3895.195,3899.519,3864.13,3868.805,976363.84
2023/7/6,3857.03,3876.89,3836.457,3842.755,1001218.42
2023/7/7,3831.596,3844.844,3819.077,3825.699,1009069.2
2023/7/10,3841.559,3865.457,3831.92,3844.327,920334.41
2023/7/11,3853.796,3870.655,3844.524,3869.486,865107.16
2023/7/12,3864.601,3874.04,3838.563,3843.437,1115220.24
2023/7/13,3855.662,3901.102,3855.662,3898.423,1203002.32
2023/7/14,3904.603,3908.487,3893.786,3899.103,1223648.46
2023/7/17,3881.623,3881.623,3852.263,3867.175,983401.44
2023/7/18,3871.044,3871.044,3844.513,3854.939,914386.15
2023/7/19,3848.483,3860.009,3830.407,3850.866,795857
2023/7/20,3857.773,3875.624,3818.713,3823.695,920420.76
2023/7/21,3816.984,3849.511,3808.803,3821.91,795075.63
2023/7/24,3803.349,3828.785,3798.805,3805.221,754835.45
2023/7/25,3866.645,3915.815,3866.645,3915.115,1630663.2
2023/7/26,3908.174,3912.983,3893.399,3907.013,1078817.17
2023/7/27,3914.23,3935.358,3894.692,3902.346,1106671.09
2023/7/28,3889.793,4000.919,3886.554,3992.738,1797354.81
2023/7/31,4018.89,4064.362,4002.078,4014.63,1996068.3
2023/8/1,4009.183,4031.701,3983.027,3998.001,1422868.59
2023/8/2,3985.695,4008.334,3958.513,3969.895,1258556.9
2023/8/3,3962.13,4005,3962.13,4004.984,1290066.4
2023/8/4,4033.724,4058.243,4011.62,4020.579,1782671.89
2023/8/7,4002.968,4002.968,3977.017,3990.153,1213106.62
2023/8/8,3980.042,4002.29,3963.463,3979.732,1098716.99
2023/8/9,3967.357,3982.109,3961.843,3967.565,946402.69
2023/8/10,3962.857,3976.464,3945.387,3975.717,971768.49
2023/8/11,3977.983,3977.983,3884.254,3884.254,1260829.31
2023/8/14,3840.887,3859.472,3814.071,3855.906,1159663.36
2023/8/15,3858.366,3865.284,3811.684,3846.536,1030971.11
2023/8/16,3830.827,3852.42,3817.632,3818.334,946169.46
2023/8/17,3801.197,3836.151,3782.497,3831.101,984154.93
2023/8/18,3832.455,3844.195,3784.004,3784.004,955496.38
2023/8/21,3773.225,3782.111,3729.555,3729.555,987083.69
2023/8/22,3748.068,3770.056,3704.679,3758.227,1203183.27
2023/8/23,3751.774,3756.166,3695.031,3696.634,970816.38
2023/8/24,3711.54,3748.857,3701.572,3723.429,1196145.21
2023/8/25,3703.514,3734.219,3695.844,3709.152,1051826.1
2023/8/28,3911.549,3911.549,3740.528,3752.619,1979903.79
2023/8/29,3743.053,3810.377,3742.076,3790.107,1524861.46
2023/8/30,3803.119,3813.703,3780.241,3788.51,1296716.61
2023/8/31,3786.926,3793.997,3762.005,3765.268,1189616.46
2023/9/1,3778.913,3808.531,3778.913,3791.491,1053190.45
2023/9/4,3812.987,3854.261,3804.589,3848.952,1423852.01
2023/9/5,3839.578,3839.578,3814.334,3820.317,1040523.33
2023/9/6,3808.1,3817.524,3790.895,3812.028,934423.93
2023/9/7,3802.227,3802.227,3756.853,3758.475,951039.03
2023/9/8,3747.651,3753.263,3724.987,3739.993,716381.66
2023/9/11,3740.585,3788.322,3734.723,3767.537,1053580.16
2023/9/12,3764.333,3775.093,3755.416,3760.605,793853.78
2023/9/13,3759.609,3768.816,3719.111,3736.651,815769.01
2023/9/14,3736.936,3748.818,3717.311,3733.508,1003860.75
2023/9/15,3740.785,3749.025,3699.381,3708.777,1093956.89
2023/9/18,3698.934,3737.531,3691.111,3727.711,867277.41
2023/9/19,3723.424,3724.072,3702.693,3720.502,831990.38
2023/9/20,3715.958,3718.521,3705.127,3705.69,754482.09
2023/9/21,3698.313,3708.456,3672.445,3672.445,830310.05
2023/9/22,3672.64,3740.418,3664.766,3738.933,1102311.66
2023/9/25,3738.062,3738.062,3711.205,3714.604,925964.79
2023/9/26,3711.711,3723.848,3692.617,3692.893,780445.25
2023/9/27,3694.961,3731.141,3694.394,3700.495,916292.1
2023/9/28,3711.212,3716.057,3685.3,3689.517,852217.19
2023/10/9,3678.929,3694.171,3641.997,3684.727,1021480.58
2023/10/10,3696.254,3701.256,3655.589,3657.126,991637.3
2023/10/11,3674.751,3689.535,3658.355,3667.548,1020915.87
2023/10/12,3697.934,3711.499,3682.842,3702.382,1143632.25
2023/10/13,3677.959,3678.191,3652.309,3663.41,982879.87
2023/10/16,3664.039,3664.039,3615.769,3626.597,918531.18
2023/10/17,3635.299,3645.565,3619.128,3639.402,907451.88
2023/10/18,3631.067,3632.058,3608.977,3610.577,945458.79
2023/10/19,3588.515,3588.515,3532.306,3533.545,1117375.2
2023/10/20,3518.346,3535.662,3501.725,3510.589,985186.05
2023/10/23,3500.199,3505.347,3450.646,3474.244,965616.52
2023/10/24,3481.764,3495.004,3453.102,3487.13,1155472.89
2023/10/25,3524.297,3531.831,3500.915,3504.458,1280096.17
2023/10/26,3484.781,3515.572,3478.05,3514.145,1051435.66
2023/10/27,3501.171,3576.586,3494.549,3562.385,1202251.08
2023/10/30,3554.106,3592.719,3554.024,3583.772,1440104.26
2023/10/31,3581.676,3581.676,3554.582,3572.506,1125872.67
2023/11/1,3605.758,3606.413,3564.642,3571.027,976455.38
2023/11/2,3580.067,3597.17,3553.741,3554.189,903596.43
2023/11/3,3558.53,3596.101,3558.53,3584.136,975421.01
2023/11/6,3608.319,3635.79,3600.63,3632.608,1529824.63
2023/11/7,3623.785,3628.462,3606.298,3619.759,1102885.91
2023/11/8,3610.643,3627.048,3591.825,3611.072,1105942.3
2023/11/9,3603.108,3624.414,3601.374,3612.826,1118720.57
2023/11/10,3596.069,3599.452,3576.101,3586.489,1021070.34
2023/11/13,3593.911,3599.39,3562.768,3579.414,967076.49
2023/11/14,3581.103,3600.148,3568.882,3582.058,1008841.58
2023/11/15,3616.877,3620.601,3596.916,3607.245,1049292.18
2023/11/16,3600.981,3605.29,3572.364,3572.364,874647.8
2023/11/17,3561.311,3573.682,3547.029,3568.069,873192.07
2023/11/20,3569.731,3586.973,3545.104,3576.323,910804.45
2023/11/21,3587.878,3615.057,3575.682,3581.067,1085943.14
2023/11/22,3569.439,3574.378,3544.416,3544.416,847843.81
2023/11/23,3541.442,3562.068,3529.939,3561.52,848001.67
2023/11/24,3560.646,3560.646,3533.996,3538.009,850184.03
2023/11/27,3534.445,3534.445,3492.862,3511.942,991023.14
2023/11/28,3510.655,3521.046,3501.109,3518.523,893357.89
2023/11/29,3518.884,3519.198,3482.244,3488.307,988414.12
2023/11/30,3485.517,3505.127,3481.452,3496.203,1013508.2
2023/12/1,3494.223,3494.223,3452.173,3482.881,1085309.41
2023/12/4,3481.045,3488.133,3459.611,3460.138,971568.26
2023/12/5,3450.09,3450.09,3393.814,3394.257,1004720.07
2023/12/6,3387.88,3420.277,3382.946,3399.598,1058055.19
2023/12/7,3394.306,3404.407,3369.768,3391.282,977132.48
2023/12/8,3391.859,3409.385,3383.448,3399.462,1295220.54
2023/12/11,3378.052,3426.611,3346.89,3419.455,1396262.49
2023/12/12,3409.998,3427.546,3406.101,3426.803,1055900.13
